line	trial	heading date
'05WA-341.26'	CAP1_2007_Genesee	72
'05WA-341.26'	CAP1_2007_Pullman	66
'05WA-341.26'	CAPWA_2007_FortCollins	100
'05WA-341.26'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'05WA-341.26'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'05WA-341.26'	CAPWUE_2013_NormN-Irr_Aberdeen	169.5
'05WA-341.26'	CAPWUE_2013_LowN-Irr_Aberdeen	169
'05WA-303.17'	CAP1_2007_Genesee	71
'05WA-303.17'	CAP1_2007_Pullman	66
'05WA-303.17'	CAPWA_2007_FortCollins	99
'05WA-315.47'	CAP1_2007_Genesee	73
'05WA-315.47'	CAP1_2007_Pullman	65
'05WA-315.47'	CAPWA_2007_FortCollins	99
'05WA-315.47'	CAPWUE_2012_NormN-Irr_Aberdeen	171
'05WA-315.47'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'05WA-315.47'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'05WA-315.47'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'05WA-354.13'	CAP1_2007_Genesee	68
'05WA-354.13'	CAP1_2007_Pullman	57
'05WA-354.13'	CAPWA_2007_FortCollins	94
'05WA-354.13'	CAPWUE_2012_NormN-Irr_Aberdeen	166.5
'05WA-354.13'	CAPWUE_2012_LowN-Irr_Aberdeen	164.999999999999
'05WA-354.13'	CAPWUE_2013_NormN-Irr_Aberdeen	162
'05WA-354.13'	CAPWUE_2013_LowN-Irr_Aberdeen	161
'05WA-336.42'	CAP1_2007_Genesee	74
'05WA-336.42'	CAP1_2007_Pullman	66
'05WA-336.42'	CAPWA_2007_FortCollins	104
'05WA-371.6'	CAP1_2007_Genesee	68
'05WA-371.6'	CAP1_2007_Pullman	61
'05WA-371.6'	CAPWA_2007_FortCollins	97
'05WA-371.6'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'05WA-371.6'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'05WA-371.6'	CAPWUE_2013_NormN-Irr_Aberdeen	164.5
'05WA-371.6'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'05WA-324.17'	CAP1_2007_Genesee	70
'05WA-324.17'	CAP1_2007_Pullman	60
'05WA-324.17'	CAPWA_2007_FortCollins	98
'05WA-339.8'	CAP1_2007_Genesee	71
'05WA-339.8'	CAP1_2007_Pullman	60
'05WA-339.8'	CAPWA_2007_FortCollins	98
'05WA-357.14'	CAP1_2007_Genesee	69
'05WA-357.14'	CAP1_2007_Pullman	62
'05WA-357.14'	CAPWA_2007_FortCollins	97
'05WA-369.9'	CAP1_2007_Genesee	72
'05WA-369.9'	CAP1_2007_Pullman	66
'05WA-369.9'	CAPWA_2007_FortCollins	103
'05WA-302.42'	CAP1_2007_Genesee	68
'05WA-302.42'	CAP1_2007_Pullman	61
'05WA-302.42'	CAPWA_2007_FortCollins	96
'05WA-325.66'	CAP1_2007_Genesee	72
'05WA-325.66'	CAP1_2007_Pullman	65
'05WA-325.66'	CAPWA_2007_FortCollins	103
'05WA-360.31'	CAP1_2007_Genesee	72
'05WA-360.31'	CAP1_2007_Pullman	67
'05WA-360.31'	CAPWA_2007_FortCollins	100
'05WA-360.31'	CAPWUE_2012_NormN-Irr_Aberdeen	169.5
'05WA-360.31'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'05WA-360.31'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'05WA-360.31'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'05WA-303.47'	CAP1_2007_Genesee	72
'05WA-303.47'	CAP1_2007_Pullman	67
'05WA-303.47'	CAPWA_2007_FortCollins	104
'05WA-316.32'	CAP1_2007_Genesee	69
'05WA-316.32'	CAP1_2007_Pullman	61
'05WA-316.32'	CAPWA_2007_FortCollins	99
'05WA-336.8'	CAP1_2007_Genesee	69
'05WA-336.8'	CAP1_2007_Pullman	64
'05WA-336.8'	CAPWA_2007_FortCollins	96
'05WA-368.13'	CAP1_2007_Genesee	71
'05WA-368.13'	CAP1_2007_Pullman	65
'05WA-368.13'	CAPWA_2007_FortCollins	99
'05WA-333.7'	CAP1_2007_Genesee	70
'05WA-333.7'	CAP1_2007_Pullman	65
'05WA-333.7'	CAPWA_2007_FortCollins	99
'05WA-357.17'	CAP1_2007_Genesee	68
'05WA-357.17'	CAP1_2007_Pullman	62
'05WA-357.17'	CAPWA_2007_FortCollins	99
'05WA-357.17'	CAPWUE_2012_NormN-Irr_Aberdeen	169
'05WA-357.17'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'05WA-357.17'	CAPWUE_2013_NormN-Irr_Aberdeen	165
'05WA-357.17'	CAPWUE_2013_LowN-Irr_Aberdeen	162
'05WA-310.52'	CAP1_2007_Genesee	69
'05WA-310.52'	CAP1_2007_Pullman	62
'05WA-310.52'	CAPWA_2007_FortCollins	102
'05WA-354.10'	CAP1_2007_Genesee	64
'05WA-354.10'	CAP1_2007_Pullman	55
'05WA-354.10'	CAPWA_2007_FortCollins	93
'05WA-347.37'	CAP1_2007_Genesee	73
'05WA-347.37'	CAP1_2007_Pullman	67
'05WA-347.37'	CAPWA_2007_FortCollins	100
'05WA-329.50'	CAP2_2007_Genesee	70
'05WA-329.50'	CAP2_2007_Pullman	66
'05WA-329.50'	CAPWA_2007_FortCollins	99
'02MB-104'	CAP2_2007_Genesee	70
'02MB-104'	CAP2_2007_Pullman	65
'02MB-104'	CAPWA_2007_FortCollins	99
'05WA-303.66'	CAP2_2007_Genesee	69
'05WA-303.66'	CAP2_2007_Pullman	64
'05WA-303.66'	CAPWA_2007_FortCollins	97
'05WA-319.51'	CAP2_2007_Genesee	71
'05WA-319.51'	CAP2_2007_Pullman	65
'05WA-319.51'	CAPWA_2007_FortCollins	99
'05WA-303.1'	CAP2_2007_Genesee	71
'05WA-303.1'	CAP2_2007_Pullman	66
'05WA-303.1'	CAPWA_2007_FortCollins	99
'05WA-336.18'	CAP2_2007_Genesee	72
'05WA-336.18'	CAP2_2007_Pullman	65
'05WA-336.18'	CAPWA_2007_FortCollins	99
'05WA-336.18'	CAPWUE_2012_NormN-Irr_Aberdeen	168.5
'05WA-336.18'	CAPWUE_2012_LowN-Irr_Aberdeen	168.999999999999
'05WA-336.18'	CAPWUE_2013_NormN-Irr_Aberdeen	169
'05WA-336.18'	CAPWUE_2013_LowN-Irr_Aberdeen	168
'05WA-359.7'	CAP2_2007_Genesee	71
'05WA-359.7'	CAP2_2007_Pullman	65
'05WA-359.7'	CAPWA_2007_FortCollins	98
'05WA-335.33'	CAP2_2007_Genesee	70
'05WA-335.33'	CAP2_2007_Pullman	63
'05WA-335.33'	CAPWA_2007_FortCollins	103
'X02028-DH35'	CAP2_2007_Genesee	70
'X02028-DH35'	CAP2_2007_Pullman	60
'X02028-DH35'	CAPWA_2007_FortCollins	100
'05WA-368.26'	CAP2_2007_Genesee	69
'05WA-368.26'	CAP2_2007_Pullman	63
'05WA-368.26'	CAPWA_2007_FortCollins	100
'05WA-354.3'	CAP2_2007_Genesee	67
'05WA-354.3'	CAP2_2007_Pullman	60
'05WA-354.3'	CAPWA_2007_FortCollins	95
'05WA-329.46'	CAP2_2007_Genesee	70
'05WA-329.46'	CAP2_2007_Pullman	62
'05WA-329.46'	CAPWA_2007_FortCollins	99
'05WA-360.21'	CAP2_2007_Genesee	71
'05WA-360.21'	CAP2_2007_Pullman	65
'05WA-360.21'	CAPWA_2007_FortCollins	98
'05WA-325.33'	CAP2_2007_Genesee	67
'05WA-325.33'	CAP2_2007_Pullman	64
'05WA-325.33'	CAPWA_2007_FortCollins	95
'05WA-303.81'	CAP2_2007_Genesee	68
'05WA-303.81'	CAP2_2007_Pullman	66
'05WA-303.81'	CAPWA_2007_FortCollins	99
'05WA-336.14'	CAP2_2007_Genesee	72
'05WA-336.14'	CAP2_2007_Pullman	65
'05WA-336.14'	CAPWA_2007_FortCollins	106
'05WA-339.12'	CAP2_2007_Genesee	71
'05WA-339.12'	CAP2_2007_Pullman	64
'05WA-339.12'	CAPWA_2007_FortCollins	103
'05WA-335.43'	CAP2_2007_Genesee	71
'05WA-335.43'	CAP2_2007_Pullman	65
'05WA-335.43'	CAPWA_2007_FortCollins	104
'05WA-335.15'	CAP2_2007_Genesee	69
'05WA-335.15'	CAP2_2007_Pullman	64
'05WA-335.15'	CAPWA_2007_FortCollins	99
'05WA-357.1'	CAP2_2007_Genesee	71
'05WA-357.1'	CAP2_2007_Pullman	65
'05WA-357.1'	CAPWA_2007_FortCollins	104
'05WA-339.22'	CAP2_2007_Genesee	70
'05WA-339.22'	CAP2_2007_Pullman	60
'05WA-339.22'	CAPWA_2007_FortCollins	99
'05WA-360.15'	CAP2_2007_Genesee	70
'05WA-360.15'	CAP2_2007_Pullman	64
'05WA-360.15'	CAPWA_2007_FortCollins	100
'05WA-370.30'	CAP2_2007_Genesee	67
'05WA-370.30'	CAP2_2007_Pullman	61
'05WA-370.30'	CAPWA_2007_FortCollins	98
'05WA-316.71'	CAP2_2007_Genesee	69
'05WA-316.71'	CAP2_2007_Pullman	61
'05WA-316.71'	CAPWA_2007_FortCollins	103
'05WA-329.66'	CAP2_2007_Genesee	70
'05WA-329.66'	CAP2_2007_Pullman	62
'05WA-329.66'	CAPWA_2007_FortCollins	99
'05WA-358.16'	CAP2_2007_Genesee	69
'05WA-358.16'	CAP2_2007_Pullman	65
'05WA-358.16'	CAPWA_2007_FortCollins	100
'05WA-358.19'	CAP2_2007_Genesee	71
'05WA-358.19'	CAP2_2007_Pullman	67
'05WA-358.19'	CAPWA_2007_FortCollins	103
'05WA-329.22'	CAP2_2007_Genesee	72
'05WA-329.22'	CAP2_2007_Pullman	63
'05WA-329.22'	CAPWA_2007_FortCollins	102
'05WA-348.14'	CAP2_2007_Genesee	71
'05WA-348.14'	CAP2_2007_Pullman	64
'05WA-348.14'	CAPWA_2007_FortCollins	100
'05WA-316.9'	CAP2_2007_Genesee	70
'05WA-316.9'	CAP2_2007_Pullman	65
'05WA-316.9'	CAPWA_2007_FortCollins	106
'05WA-325.5'	CAP2_2007_Genesee	70
'05WA-325.5'	CAP2_2007_Pullman	62
'05WA-325.5'	CAPWA_2007_FortCollins	99
'05WA-377.14'	CAP2_2007_Genesee	69
'05WA-377.14'	CAP2_2007_Pullman	63
'05WA-377.14'	CAPWA_2007_FortCollins	99
'05WA-377.14'	CAPWUE_2012_NormN-Irr_Aberdeen	168
'05WA-377.14'	CAPWUE_2012_LowN-Irr_Aberdeen	166.999999999999
'05WA-377.14'	CAPWUE_2013_NormN-Irr_Aberdeen	167
'05WA-377.14'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'05WA-328.3'	CAP3_2007_Genesee	67
'05WA-328.3'	CAP3_2007_Pullman	59
'05WA-328.3'	CAPWA_2007_FortCollins	99
'05WA-328.4'	CAP3_2007_Genesee	67
'05WA-328.4'	CAP3_2007_Pullman	59
'05WA-328.4'	CAPWA_2007_FortCollins	99
'05WA-328.7'	CAP3_2007_Genesee	66
'05WA-328.7'	CAP3_2007_Pullman	59
'05WA-328.7'	CAPWA_2007_FortCollins	99
'05WA-328.8'	CAP3_2007_Genesee	66
'05WA-328.8'	CAP3_2007_Pullman	58
'05WA-328.8'	CAPWA_2007_FortCollins	97
'05WA-328.10'	CAP3_2007_Genesee	66
'05WA-328.10'	CAP3_2007_Pullman	59
'05WA-328.10'	CAPWA_2007_FortCollins	97
'05WA-328.16'	CAP3_2007_Genesee	67
'05WA-328.16'	CAP3_2007_Pullman	60
'05WA-328.16'	CAPWA_2007_FortCollins	98
'05WA-328.20'	CAP3_2007_Genesee	65
'05WA-328.20'	CAP3_2007_Pullman	59
'05WA-328.20'	CAPWA_2007_FortCollins	98
'05WA-328.48'	CAP3_2007_Genesee	65
'05WA-328.48'	CAP3_2007_Pullman	59
'05WA-328.48'	CAPWA_2007_FortCollins	98
'05WA-328.49'	CAP3_2007_Genesee	67
'05WA-328.49'	CAP3_2007_Pullman	59
'05WA-328.49'	CAPWA_2007_FortCollins	98
'05WA-361.7'	CAP3_2007_Genesee	67
'05WA-361.7'	CAP3_2007_Pullman	59
'05WA-361.7'	CAPWA_2007_FortCollins	102
'05WA-361.35'	CAP3_2007_Genesee	68
'05WA-361.35'	CAP3_2007_Pullman	62
'05WA-361.35'	CAPWA_2007_FortCollins	102
'05WA-363.37'	CAP3_2007_Genesee	65
'05WA-363.37'	CAP3_2007_Pullman	58
'05WA-363.37'	CAPWA_2007_FortCollins	99
'05WA-336.35'	CAP3_2007_Genesee	70
'05WA-336.35'	CAP3_2007_Pullman	64
'05WA-336.35'	CAPWA_2007_FortCollins	103
'05WA-336.32'	CAP3_2007_Genesee	69
'05WA-336.32'	CAP3_2007_Pullman	65
'05WA-336.32'	CAPWA_2007_FortCollins	102
'05WA-349.20'	CAP3_2007_Genesee	69
'05WA-349.20'	CAP3_2007_Pullman	63
'05WA-349.20'	CAPWA_2007_FortCollins	98
'05WA-368.15'	CAP3_2007_Genesee	67
'05WA-368.15'	CAP3_2007_Pullman	64
'05WA-368.15'	CAPWA_2007_FortCollins	99
'05WA-327.52'	CAP3_2007_Genesee	68
'05WA-327.52'	CAP3_2007_Pullman	64
'05WA-327.52'	CAPWA_2007_FortCollins	99
'05WA-325.3'	CAP3_2007_Genesee	69
'05WA-325.3'	CAP3_2007_Pullman	61
'05WA-325.3'	CAPWA_2007_FortCollins	98
'05WA-360.14'	CAP3_2007_Genesee	70
'05WA-360.14'	CAP3_2007_Pullman	66
'05WA-360.14'	CAPWA_2007_FortCollins	107
'05WA-353.22'	CAP3_2007_Genesee	70
'05WA-353.22'	CAP3_2007_Pullman	64
'05WA-353.22'	CAPWA_2007_FortCollins	103
'05WA-336.29'	CAP3_2007_Genesee	69
'05WA-336.29'	CAP3_2007_Pullman	63
'05WA-336.29'	CAPWA_2007_FortCollins	100
'05WA-347.17'	CAP3_2007_Genesee	71
'05WA-347.17'	CAP3_2007_Pullman	65
'05WA-347.17'	CAPWA_2007_FortCollins	106
'05WA-316.99'	CAP3_2007_Genesee	67
'05WA-316.99'	CAP3_2007_Pullman	61
'05WA-316.99'	CAPWA_2007_FortCollins	100
'05WA-362.16'	CAP3_2007_Genesee	69
'05WA-362.16'	CAP3_2007_Pullman	62
'05WA-362.16'	CAPWA_2007_FortCollins	106
'05WA-336.19'	CAP3_2007_Genesee	68
'05WA-336.19'	CAP3_2007_Pullman	63
'05WA-336.19'	CAPWA_2007_FortCollins	99
'05WA-316.64'	CAP3_2007_Genesee	70
'05WA-316.64'	CAP3_2007_Pullman	63
'05WA-316.64'	CAPWA_2007_FortCollins	105
'05WA-340.17'	CAP3_2007_Genesee	65
'05WA-340.17'	CAP3_2007_Pullman	55
'05WA-340.17'	CAPWA_2007_FortCollins	94
'05WA-339.5'	CAP3_2007_Genesee	70
'05WA-339.5'	CAP3_2007_Pullman	62
'05WA-339.5'	CAPWA_2007_FortCollins	99
'05WA-333.21'	CAP3_2007_Genesee	69
'05WA-333.21'	CAP3_2007_Pullman	65
'05WA-333.21'	CAPWA_2007_FortCollins	103
'05WA-329.18'	CAP3_2007_Genesee	68
'05WA-329.18'	CAP3_2007_Pullman	61
'05WA-329.18'	CAPWA_2007_FortCollins	97
'05WA-303.20'	CAP3_2007_Genesee	71
'05WA-303.20'	CAP3_2007_Pullman	65
'05WA-303.20'	CAPWA_2007_FortCollins	103
'05WA-329.49'	CAP3_2007_Genesee	67
'05WA-329.49'	CAP3_2007_Pullman	63
'05WA-329.49'	CAPWA_2007_FortCollins	97
'LEGACY'	FHBN_2006_Crookston07	55
'LEGACY'	FHBN_2006_Fargo	58
'LEGACY'	FHBN_2006_Langdon	53
'LEGACY'	CAPBA_2007_FortCollins	97
'TRADITION'	FHBN_2006_Crookston07	54
'TRADITION'	FHBN_2006_Fargo	53
'TRADITION'	FHBN_2006_Langdon	52
'TRADITION'	CAPBA_2007_FortCollins	97
'6B99-6774'	FHBN_2006_Crookston07	56
'6B99-6774'	FHBN_2006_Fargo	59
'6B99-6774'	FHBN_2006_Langdon	54
'6B01-2157'	FHBN_2006_Crookston07	53.5
'6B01-2157'	FHBN_2006_Fargo	54
'6B01-2157'	FHBN_2006_Langdon	50
'6B01-2208'	FHBN_2006_Crookston07	55
'6B01-2208'	FHBN_2006_Fargo	55
'6B01-2208'	FHBN_2006_Langdon	52
'6B01-2218'	FHBN_2006_Crookston07	54.5
'6B01-2218'	FHBN_2006_Fargo	59
'6B01-2218'	FHBN_2006_Langdon	52
'6B01-2221'	FHBN_2006_Crookston07	55.5
'6B01-2221'	FHBN_2006_Fargo	59
'6B01-2221'	FHBN_2006_Langdon	51
'6B01-2513'	FHBN_2006_Crookston07	54
'6B01-2513'	FHBN_2006_Fargo	60
'6B01-2513'	FHBN_2006_Langdon	51
'6B02-3120'	FHBN_2006_Crookston07	54.5
'6B02-3120'	FHBN_2006_Fargo	58
'6B02-3120'	FHBN_2006_Langdon	51
'6B02-3165'	FHBN_2006_Crookston07	55
'6B02-3165'	FHBN_2006_Fargo	53
'6B02-3165'	FHBN_2006_Langdon	52
'6B02-3200'	FHBN_2006_Crookston07	53.5
'6B02-3200'	FHBN_2006_Fargo	53
'6B02-3200'	FHBN_2006_Langdon	47
'6B02-3206'	FHBN_2006_Crookston07	54
'6B02-3206'	FHBN_2006_Fargo	54
'6B02-3206'	FHBN_2006_Langdon	52
'6B02-3295'	FHBN_2006_Crookston07	54.5
'6B02-3295'	FHBN_2006_Fargo	54
'6B02-3295'	FHBN_2006_Langdon	53
'6B02-3306'	FHBN_2006_Crookston07	54
'6B02-3306'	FHBN_2006_Fargo	55
'6B02-3306'	FHBN_2006_Langdon	50
'6B02-3316'	FHBN_2006_Crookston07	55
'6B02-3316'	FHBN_2006_Fargo	55
'6B02-3316'	FHBN_2006_Langdon	48
'6B02-3338'	FHBN_2006_Crookston07	54.5
'6B02-3338'	FHBN_2006_Fargo	56
'6B02-3338'	FHBN_2006_Langdon	49
'6B02-3339'	FHBN_2006_Crookston07	54.5
'6B02-3339'	FHBN_2006_Fargo	58
'6B02-3339'	FHBN_2006_Langdon	50
'6B02-3435'	FHBN_2006_Crookston07	54
'6B02-3435'	FHBN_2006_Fargo	53
'6B02-3435'	FHBN_2006_Langdon	52
'6B02-3496'	FHBN_2006_Crookston07	55.5
'6B02-3496'	FHBN_2006_Fargo	54
'6B02-3496'	FHBN_2006_Langdon	54
'6B03-4079'	FHBN_2006_Crookston07	54
'6B03-4079'	FHBN_2006_Fargo	51
'6B03-4079'	FHBN_2006_Langdon	48
'6B03-4098'	FHBN_2006_Crookston07	54
'6B03-4098'	FHBN_2006_Fargo	50
'6B03-4098'	FHBN_2006_Langdon	48
'6B03-4105'	FHBN_2006_Crookston07	53.5
'6B03-4105'	FHBN_2006_Fargo	54
'6B03-4105'	FHBN_2006_Langdon	50
'6B03-4177'	FHBN_2006_Crookston07	53.5
'6B03-4177'	FHBN_2006_Fargo	53
'6B03-4177'	FHBN_2006_Langdon	50
'6B03-4264'	FHBN_2006_Crookston07	53.5
'6B03-4264'	FHBN_2006_Fargo	55
'6B03-4264'	FHBN_2006_Langdon	50
'6B03-4265'	FHBN_2006_Crookston07	53.5
'6B03-4265'	FHBN_2006_Fargo	58
'6B03-4265'	FHBN_2006_Langdon	52
'6B03-4301'	FHBN_2006_Crookston07	54
'6B03-4301'	FHBN_2006_Fargo	53
'6B03-4301'	FHBN_2006_Langdon	52
'6B03-4302'	FHBN_2006_Crookston07	53.5
'6B03-4302'	FHBN_2006_Fargo	50
'6B03-4302'	FHBN_2006_Langdon	45
'6B03-4304'	FHBN_2006_Crookston07	53.5
'6B03-4304'	FHBN_2006_Fargo	51
'6B03-4304'	FHBN_2006_Langdon	46
'6B03-4371'	FHBN_2006_Crookston07	54
'6B03-4371'	FHBN_2006_Fargo	51
'6B03-4371'	FHBN_2006_Langdon	46
'6B03-4375'	FHBN_2006_Crookston07	53.5
'6B03-4375'	FHBN_2006_Fargo	53
'6B03-4375'	FHBN_2006_Langdon	50
'6B03-4411'	FHBN_2006_Crookston07	54.5
'6B03-4411'	FHBN_2006_Fargo	51
'6B03-4411'	FHBN_2006_Langdon	50
'6B03-4478'	FHBN_2006_Crookston07	53.5
'6B03-4478'	FHBN_2006_Fargo	53
'6B03-4478'	FHBN_2006_Langdon	47
'CONRAD'	FHBN_2006_Crookston07	57.5
'CONRAD'	FHBN_2006_Fargo	55
'CONRAD'	FHBN_2006_Langdon	52
'CONRAD'	2201_2007_Fairfield06	69.00
'CONRAD'	2202_2007_Fairfield06	68.67
'CONRAD'	2203_2007_Fairfield06	68.83
'CONRAD'	2301_2007_Fairfield06	68.17
'CONRAD'	2301_2007_Fairfield	68
'CONRAD'	2401_2007_Fairfield	67
'CONRAD'	CAPBA_2007_FortCollins	98
'CONRAD'	CAPWA_2007_FortCollins	99
'CONRAD'	2201_2007_IdahoFalls06	68
'CONRAD'	2202_2007_IdahoFalls06	68
'CONRAD'	2203_2007_IdahoFalls06	68
'CONRAD'	2301_2007_IdahoFalls06	68
'CONRAD'	2401_2007_Rexburg08	67.83
'CONRAD'	2301_2007_Rexburg	77.33
'CONRAD'	2401_2007_Rexburg	75.33
'2B97-4299-8'	FHBN_2006_Crookston07	57.5
'2B97-4299-8'	FHBN_2006_Fargo	55
'2B97-4299-8'	FHBN_2006_Langdon	54
'2B99-2316'	FHBN_2006_Crookston07	57.5
'2B99-2316'	FHBN_2006_Fargo	57
'2B99-2316'	FHBN_2006_Langdon	54
'2B99-2316-4'	FHBN_2006_Crookston07	57.5
'2B99-2316-4'	FHBN_2006_Fargo	59
'2B99-2316-4'	FHBN_2006_Langdon	52
'2B99-2657'	FHBN_2006_Crookston07	57
'2B99-2657'	FHBN_2006_Fargo	58
'2B99-2657'	FHBN_2006_Langdon	52
'2B99-2763-10'	FHBN_2006_Crookston07	56.5
'2B99-2763-10'	FHBN_2006_Fargo	55
'2B99-2763-10'	FHBN_2006_Langdon	52
'2B99-2766-10'	FHBN_2006_Crookston07	56.5
'2B99-2766-10'	FHBN_2006_Fargo	55
'2B99-2766-10'	FHBN_2006_Langdon	54
'2B99-2771-1'	FHBN_2006_Crookston07	57.5
'2B99-2771-1'	FHBN_2006_Fargo	55
'2B99-2771-1'	FHBN_2006_Langdon	53
'2B99-2771-9'	FHBN_2006_Crookston07	57
'2B99-2771-9'	FHBN_2006_Fargo	58
'2B99-2771-9'	FHBN_2006_Langdon	52
'2B00-0089E'	FHBN_2006_Crookston07	56.5
'2B00-0089E'	FHBN_2006_Fargo	58
'2B00-0089E'	FHBN_2006_Langdon	52
'2B00-0089M'	FHBN_2006_Crookston07	57.5
'2B00-0089M'	FHBN_2006_Fargo	59
'2B00-0089M'	FHBN_2006_Langdon	51
'2B00-0342'	FHBN_2006_Crookston07	57
'2B00-0342'	FHBN_2006_Fargo	55
'2B00-0342'	FHBN_2006_Langdon	53
'2B01-2010'	FHBN_2006_Crookston07	56.5
'2B01-2010'	FHBN_2006_Fargo	59
'2B01-2010'	FHBN_2006_Langdon	52
'2B01-2015'	FHBN_2006_Crookston07	58.5
'2B01-2015'	FHBN_2006_Fargo	60
'2B01-2015'	FHBN_2006_Langdon	53
'2B02-2925'	FHBN_2006_Crookston07	56
'2B02-2925'	FHBN_2006_Fargo	54
'2B02-2925'	FHBN_2006_Langdon	52
'2B02-2941'	FHBN_2006_Crookston07	56.5
'2B02-2941'	FHBN_2006_Fargo	55
'2B02-2941'	FHBN_2006_Langdon	52
'2B03-3560'	FHBN_2006_Crookston07	56.5
'2B03-3560'	FHBN_2006_Fargo	55
'2B03-3560'	FHBN_2006_Langdon	52
'2B03-3604'	FHBN_2006_Crookston07	57
'2B03-3604'	FHBN_2006_Fargo	59
'2B03-3604'	FHBN_2006_Langdon	52
'2B03-3625'	FHBN_2006_Crookston07	58
'2B03-3625'	FHBN_2006_Fargo	59
'2B03-3625'	FHBN_2006_Langdon	53
'2B03-3631'	FHBN_2006_Crookston07	58.5
'2B03-3631'	FHBN_2006_Fargo	60
'2B03-3631'	FHBN_2006_Langdon	52
'2B03-3669'	FHBN_2006_Crookston07	57
'2B03-3669'	FHBN_2006_Fargo	58
'2B03-3669'	FHBN_2006_Langdon	52
'2B03-3681'	FHBN_2006_Crookston07	58
'2B03-3681'	FHBN_2006_Fargo	59
'2B03-3681'	FHBN_2006_Langdon	52
'2B03-3719'	FHBN_2006_Crookston07	57.5
'2B03-3719'	FHBN_2006_Fargo	54
'2B03-3719'	FHBN_2006_Langdon	52
'2B03-3732'	FHBN_2006_Crookston07	58
'2B03-3732'	FHBN_2006_Fargo	58
'2B03-3732'	FHBN_2006_Langdon	52
'2B03-3734'	FHBN_2006_Crookston07	58.5
'2B03-3734'	FHBN_2006_Fargo	55
'2B03-3734'	FHBN_2006_Langdon	52
'2B03-3785'	FHBN_2006_Crookston07	57
'2B03-3785'	FHBN_2006_Fargo	55
'2B03-3785'	FHBN_2006_Langdon	52
'2B03-3830'	FHBN_2006_Crookston07	57
'2B03-3830'	FHBN_2006_Fargo	58
'2B03-3830'	FHBN_2006_Langdon	52
'2B03-3859'	FHBN_2006_Crookston07	58
'2B03-3859'	FHBN_2006_Fargo	59
'2B03-3859'	FHBN_2006_Langdon	54
'2B03-3882'	FHBN_2006_Crookston07	58
'2B03-3882'	FHBN_2006_Fargo	55
'2B03-3882'	FHBN_2006_Langdon	52
'2B03-3883'	FHBN_2006_Crookston07	58
'2B03-3883'	FHBN_2006_Fargo	55
'2B03-3883'	FHBN_2006_Langdon	52
'2B03-3883'	CAPWUE_2012_NormN-Irr_Aberdeen	170.5
'2B03-3883'	CAPWUE_2012_LowN-Irr_Aberdeen	169.999999999999
'2B03-3883'	CAPWUE_2013_NormN-Irr_Aberdeen	166.5
'2B03-3883'	CAPWUE_2013_LowN-Irr_Aberdeen	165
'2B03-3903'	FHBN_2006_Crookston07	58.5
'2B03-3903'	FHBN_2006_Fargo	60
'2B03-3903'	FHBN_2006_Langdon	54
'2B03-3954'	FHBN_2006_Crookston07	57
'2B03-3954'	FHBN_2006_Fargo	55
'2B03-3954'	FHBN_2006_Langdon	50
'Z090M061M'	FHBN_2006_Crookston07	58.5
'Z090M061M'	FHBN_2006_Fargo	58
'Z090M061M'	FHBN_2006_Langdon	53
'Z090M066M'	FHBN_2006_Crookston07	58.5
'Z090M066M'	FHBN_2006_Fargo	58
'Z090M066M'	FHBN_2006_Langdon	54
'Z111M001M'	FHBN_2006_Crookston07	57
'Z111M001M'	FHBN_2006_Fargo	53
'Z111M001M'	FHBN_2006_Langdon	50
'Z118M006M'	FHBN_2006_Crookston07	53.5
'Z118M006M'	FHBN_2006_Fargo	54
'Z118M006M'	FHBN_2006_Langdon	52
'Z053N066N'	FHBN_2006_Crookston07	57
'Z053N066N'	FHBN_2006_Fargo	53
'Z053N066N'	FHBN_2006_Langdon	52
'Z055O012O'	FHBN_2006_Crookston07	56
'Z055O012O'	FHBN_2006_Fargo	53
'Z055O012O'	FHBN_2006_Langdon	54
'Z118O121O'	FHBN_2006_Crookston07	57.5
'Z118O121O'	FHBN_2006_Fargo	58
'Z118O121O'	FHBN_2006_Langdon	50
'Z125O126O'	FHBN_2006_Crookston07	58.5
'Z125O126O'	FHBN_2006_Fargo	59
'Z125O126O'	FHBN_2006_Langdon	53
'Z127O125O'	FHBN_2006_Crookston07	57.5
'Z127O125O'	FHBN_2006_Fargo	45
'Z127O125O'	FHBN_2006_Langdon	48
'Z031P134Q'	FHBN_2006_Crookston07	58.5
'Z031P134Q'	FHBN_2006_Fargo	53
'Z031P134Q'	FHBN_2006_Langdon	50
'Z034P013Q'	FHBN_2006_Crookston07	55
