line	trial	grain yield
'2ND26336'	CAP2_2007_BozemanIrr	6677.35
'2ND26336'	CAPWUE_2011_Huntley	3503.63
'2ND26336'	CAPWUE_2011_HighN_Bozeman	6064.32
'2ND26336'	CAPWUE_2011_LowN_Bozeman	5968.02
'2ND26336'	CAPWUE_2012_HighN_Bozeman	5323
'2ND26336'	CAPWUE_2012_Huntley	4337
'2ND26336'	CAPWUE_2012_LowN_Bozeman	1248
'2ND26336'	SP2-NormN_2011_Crookston	5611.93
'2ND26336'	CAPWUE_2012_NormN-Irr_Aberdeen	3843.49999999998
'2ND26336'	CAPWUE_2012_LowN-Irr_Aberdeen	3434
'2ND26336'	CAPWUE_2012_NormN-Dry_Aberdeen	4139
'2ND26336'	CAPWUE_2013_LowN_Bozeman	6007.914
'2ND26336'	CAPWUE_2013_HighN_Bozeman	7029.3848
'2ND26336'	CAP2Row_Irr_2012_FtCollins	6809.39
'2ND26336'	CAP2Row_Dry_2012_FtCollins	2654.23
'2ND26336'	CAPWUE_2013_NormN-Irr_Aberdeen	6044.59577750001
'2ND26336'	CAPWUE_2013_LowN-Irr_Aberdeen	6979.166255
'2ND26336'	CAPWUE_2013_NormN-Dry_Aberdeen	3792.16
'2ND26337'	Expt41_2007_Langdon	2817.47610872
'2ND26337'	CAP2_2007_BozemanDry	6325.97
'2ND26337'	CAP2_2007_BozemanIrr	7107.66
'2ND26338'	Expt41_2007_Langdon	3264.91277718
'2ND26338'	CAP2_2007_BozemanDry	5753.28
'2ND26338'	CAP2_2007_BozemanIrr	6147.95
'2ND26339'	Expt41_2007_Langdon	3264.91277718
'2ND26339'	CAP2_2007_BozemanDry	5514.29
'2ND26339'	CAP2_2007_BozemanIrr	6673.15
'2ND26340'	Expt41_2007_Langdon	2700.01277718
'2ND26340'	CAP2_2007_BozemanDry	5846.01
'2ND26340'	CAP2_2007_BozemanIrr	6191.51
'2ND26341'	Expt41_2007_Langdon	3550.05277718
'2ND26341'	CAP2_2007_BozemanDry	6925.86
'2ND26341'	CAP2_2007_BozemanIrr	7946.38
'2ND26342'	Expt41_2007_Langdon	2990.53277718
'2ND26342'	CAP2_2007_BozemanDry	5604.76
'2ND26342'	CAP2_2007_BozemanIrr	6169.86
'2ND26343'	Expt41_2007_Langdon	2802.23277718
'2ND26343'	CAP2_2007_BozemanDry	6991.40
'2ND26343'	CAP2_2007_BozemanIrr	7676.26
'2ND26343'	CAPWUE_2011_Huntley	2859.72
'2ND26343'	CAPWUE_2011_HighN_Bozeman	6485.43
'2ND26343'	CAPWUE_2011_LowN_Bozeman	6543.75
'2ND26343'	CAPWUE_2012_HighN_Bozeman	6101
'2ND26343'	CAPWUE_2012_Huntley	3263
'2ND26343'	CAPWUE_2012_LowN_Bozeman	2077
'2ND26343'	SP2-NormN_2011_Crookston	5826.99
'2ND26343'	CAPWUE_2012_NormN-Irr_Aberdeen	6181.49999999999
'2ND26343'	CAPWUE_2012_LowN-Irr_Aberdeen	6882
'2ND26343'	CAPWUE_2012_NormN-Dry_Aberdeen	3114
'2ND26343'	CAPWUE_2013_LowN_Bozeman	5628.4668
'2ND26343'	CAPWUE_2013_HighN_Bozeman	6729.8848
'2ND26343'	CAP2Row_Irr_2012_FtCollins	7291.51
'2ND26343'	CAP2Row_Dry_2012_FtCollins	3455.09
'2ND26343'	CAPWUE_2013_NormN-Irr_Aberdeen	6618.56974650001
'2ND26343'	CAPWUE_2013_LowN-Irr_Aberdeen	7110.48810700002
'2ND26343'	CAPWUE_2013_NormN-Dry_Aberdeen	3029.81
'2ND26344'	Expt41_2007_Langdon	3135.79277718
'2ND26344'	CAP2_2007_BozemanDry	5203.85
'2ND26344'	CAP2_2007_BozemanIrr	4959.37
'2ND26345'	Expt41_2007_Langdon	4523.83277718
'2ND26345'	CAP2_2007_BozemanDry	5939.22
'2ND26345'	CAP2_2007_BozemanIrr	6122.37
'2ND26346'	Expt41_2007_Langdon	4088.05277718
'2ND26346'	CAP2_2007_BozemanDry	6004.54
'2ND26346'	CAP2_2007_BozemanIrr	6756.67
'2ND26347'	Expt41_2007_Langdon	4900.43277718
'2ND26347'	CAP2_2007_BozemanDry	5284.95
'2ND26347'	CAP2_2007_BozemanIrr	6707.66
'2ND26348'	Expt41_2007_Langdon	4174.13277718
'2ND26348'	CAP2_2007_BozemanDry	6593.50
'2ND26348'	CAP2_2007_BozemanIrr	6689.84
'2ND26348'	CAPWUE_2011_Huntley	3189.43
'2ND26348'	CAPWUE_2011_HighN_Bozeman	6551.15
'2ND26348'	CAPWUE_2011_LowN_Bozeman	5745.46
'2ND26348'	CAPWUE_2012_HighN_Bozeman	5837
'2ND26348'	CAPWUE_2012_Huntley	4143
'2ND26348'	CAPWUE_2012_LowN_Bozeman	1813
'2ND26348'	SP2-NormN_2011_Crookston	5847.16
'2ND26348'	CAPWUE_2012_NormN-Irr_Aberdeen	6760.50000000001
'2ND26348'	CAPWUE_2012_LowN-Irr_Aberdeen	7270.99999999999
'2ND26348'	CAPWUE_2012_NormN-Dry_Aberdeen	3967
'2ND26348'	CAPWUE_2013_LowN_Bozeman	6020.8497
'2ND26348'	CAPWUE_2013_HighN_Bozeman	4710.0568
'2ND26348'	CAP2Row_Irr_2012_FtCollins	7776.44
'2ND26348'	CAP2Row_Dry_2012_FtCollins	4098.18
'2ND26348'	CAPWUE_2013_NormN-Irr_Aberdeen	6979.78094850001
'2ND26348'	CAPWUE_2013_LowN-Irr_Aberdeen	6848.558269
'2ND26348'	CAPWUE_2013_NormN-Dry_Aberdeen	5424.35
'2ND26349'	Expt41_2007_Langdon	4324.77277718
'2ND26349'	CAP2_2007_BozemanDry	6385.05
'2ND26349'	CAP2_2007_BozemanIrr	6901.31
'2ND26350'	Expt41_2007_Langdon	4921.95277718
'2ND26350'	CAP2_2007_BozemanDry	6218.60
'2ND26350'	CAP2_2007_BozemanIrr	6151.88
'2ND26351'	Expt41_2007_Langdon	4475.41277718
'2ND26351'	CAP2_2007_BozemanDry	6446.98
'2ND26351'	CAP2_2007_BozemanIrr	5938.85
'2ND26352'	Expt41_2007_Langdon	3759.87277718
'2ND26352'	CAP2_2007_BozemanDry	5440.79
'2ND26352'	CAP2_2007_BozemanIrr	5746.39
'2ND26353'	Expt41_2007_Langdon	3646.89277718
'2ND26353'	CAP2_2007_BozemanDry	5652.04
'2ND26353'	CAP2_2007_BozemanIrr	5698.41
'2ND26354'	Expt41_2007_Langdon	3163.58944564
'2ND26354'	CAP2_2007_BozemanDry	4326.36
'2ND26354'	CAP2_2007_BozemanIrr	4515.38
'2ND26355'	Expt41_2007_Langdon	3663.92944564
'2ND26355'	CAP2_2007_BozemanDry	8297.32
'2ND26355'	CAP2_2007_BozemanIrr	8594.89
'2ND26355'	CAPWUE_2011_Huntley	3546.01
'2ND26355'	CAPWUE_2011_HighN_Bozeman	7900.09
'2ND26355'	CAPWUE_2011_LowN_Bozeman	7297.20
'2ND26355'	CAPWUE_2012_HighN_Bozeman	4844
'2ND26355'	CAPWUE_2012_Huntley	2912
'2ND26355'	CAPWUE_2012_LowN_Bozeman	1773
'2ND26355'	SP2-NormN_2011_Crookston	4570.19
'2ND26355'	CAPWUE_2012_NormN-Irr_Aberdeen	4934.00000000001
'2ND26355'	CAPWUE_2012_LowN-Irr_Aberdeen	5628.00000000001
'2ND26355'	CAPWUE_2012_NormN-Dry_Aberdeen	2040
'2ND26355'	CAPWUE_2013_LowN_Bozeman	4838.4309
'2ND26355'	CAPWUE_2013_HighN_Bozeman	5155.7128
'2ND26355'	CAP2Row_Irr_2012_FtCollins	5547.13
'2ND26355'	CAP2Row_Dry_2012_FtCollins	3291.58
'2ND26355'	CAPWUE_2013_NormN-Irr_Aberdeen	4972.57825999999
'2ND26355'	CAPWUE_2013_LowN-Irr_Aberdeen	5663.49321599999
'2ND26355'	CAPWUE_2013_NormN-Dry_Aberdeen	2873.44
'2ND26356'	Expt41_2007_Langdon	3561.70944564
'2ND26356'	CAP2_2007_BozemanDry	5786.88
'2ND26356'	CAP2_2007_BozemanIrr	6324.57
'2ND26357'	Expt41_2007_Langdon	3271.18944564
'2ND26357'	CAP2_2007_BozemanDry	6036.10
'2ND26357'	CAP2_2007_BozemanIrr	6577.40
'2ND26358'	Expt41_2007_Langdon	2969.90944564
'2ND26358'	CAP2_2007_BozemanDry	4833.74
'2ND26358'	CAP2_2007_BozemanIrr	5426.25
'2ND26359'	Expt41_2007_Langdon	2975.28944564
'2ND26359'	CAP2_2007_BozemanDry	5006.54
'2ND26359'	CAP2_2007_BozemanIrr	5689.74
'2ND26360'	Expt41_2007_Langdon	3389.54944564
'2ND26360'	CAP2_2007_BozemanDry	4326.69
'2ND26360'	CAP2_2007_BozemanIrr	4611.50
'2ND26361'	Expt41_2007_Langdon	3373.40944564
'2ND26361'	CAP2_2007_BozemanDry	4421.89
'2ND26361'	CAP2_2007_BozemanIrr	4622.81
'2ND26362'	Expt41_2007_Langdon	3502.52944564
'2ND26362'	CAP2_2007_BozemanDry	6185.48
'2ND26362'	CAP2_2007_BozemanIrr	6434.05
'2ND26363'	Expt41_2007_Langdon	3943.68944564
'2ND26363'	CAP2_2007_BozemanDry	5808.75
'2ND26363'	CAP2_2007_BozemanIrr	5530.93
'2ND26364'	Expt41_2007_Langdon	3690.82944564
'2ND26364'	CAP2_2007_BozemanDry	6982.68
'2ND26364'	CAP2_2007_BozemanIrr	9307.00
'2ND26365'	Expt41_2007_Langdon	3793.04944564
'2ND26365'	CAP2_2007_BozemanDry	6849.77
'2ND26365'	CAP2_2007_BozemanIrr	6786.61
'2ND26366'	Expt41_2007_Langdon	3997.48944564
'2ND26366'	CAP2_2007_BozemanDry	6756.24
'2ND26366'	CAP2_2007_BozemanIrr	6891.67
'2ND26366'	CAPWUE_2011_Huntley	2385.72
'2ND26366'	CAPWUE_2011_HighN_Bozeman	6396.59
'2ND26366'	CAPWUE_2011_LowN_Bozeman	5538.91
'2ND26366'	CAPWUE_2012_HighN_Bozeman	4533
'2ND26366'	CAPWUE_2012_Huntley	2856
'2ND26366'	CAPWUE_2012_LowN_Bozeman	1499
'2ND26366'	SP2-NormN_2011_Crookston	4711.33
'2ND26366'	CAPWUE_2012_NormN-Irr_Aberdeen	5077
'2ND26366'	CAPWUE_2012_LowN-Irr_Aberdeen	4437.00000000001
'2ND26366'	CAPWUE_2012_NormN-Dry_Aberdeen	4035
'2ND26366'	CAPWUE_2013_LowN_Bozeman	4820.7042
'2ND26366'	CAPWUE_2013_HighN_Bozeman	5828.9888
'2ND26366'	CAP2Row_Irr_2012_FtCollins	7336.96
'2ND26366'	CAP2Row_Dry_2012_FtCollins	3269.11
'2ND26366'	CAPWUE_2013_NormN-Irr_Aberdeen	6182.46136100001
'2ND26366'	CAPWUE_2013_LowN-Irr_Aberdeen	5560.52061199997
'2ND26366'	CAPWUE_2013_NormN-Dry_Aberdeen	2658.42
'2ND26367'	Expt41_2007_Langdon	4562.38944564
'2ND26367'	CAP2_2007_BozemanDry	6468.89
'2ND26367'	CAP2_2007_BozemanIrr	6808.90
'2ND26368'	Expt41_2007_Langdon	3158.20944564
'2ND26368'	CAP2_2007_BozemanDry	5485.91
'2ND26368'	CAP2_2007_BozemanIrr	6478.21
'2ND26369'	Expt41_2007_Langdon	3723.10944564
'2ND26369'	CAP2_2007_BozemanDry	7563.34
'2ND26369'	CAP2_2007_BozemanIrr	8081.65
'2ND26369'	CAPWUE_2011_Huntley	2996.32
'2ND26369'	CAPWUE_2011_HighN_Bozeman	7439.68
'2ND26369'	CAPWUE_2011_LowN_Bozeman	6387.32
'2ND26369'	CAPWUE_2012_HighN_Bozeman	5234
'2ND26369'	CAPWUE_2012_Huntley	3329
'2ND26369'	CAPWUE_2012_LowN_Bozeman	1676
'2ND26369'	SP2-NormN_2011_Crookston	6357.94
'2ND26369'	CAPWUE_2012_NormN-Irr_Aberdeen	5559.49999999998
'2ND26369'	CAPWUE_2012_LowN-Irr_Aberdeen	5610
'2ND26369'	CAPWUE_2012_NormN-Dry_Aberdeen	5842
'2ND26369'	CAPWUE_2013_LowN_Bozeman	5652.9009
'2ND26369'	CAPWUE_2013_HighN_Bozeman	5282.2216
'2ND26369'	CAP2Row_Irr_2012_FtCollins	6800.77
'2ND26369'	CAP2Row_Dry_2012_FtCollins	3624.85
'2ND26369'	CAPWUE_2013_NormN-Irr_Aberdeen	5666.29641999999
'2ND26369'	CAPWUE_2013_LowN-Irr_Aberdeen	4065.59896599997
'2ND26369'	CAPWUE_2013_NormN-Dry_Aberdeen	3342.57
'2ND26370'	Expt41_2007_Langdon	3359.06277718
'2ND26370'	CAP2_2007_BozemanDry	4667.45
'2ND26370'	CAP2_2007_BozemanIrr	6048.43
'2ND26371'	Expt41_2007_Langdon	3773.32277718
'2ND26371'	CAP2_2007_BozemanDry	5021.30
'2ND26371'	CAP2_2007_BozemanIrr	6295.50
'2ND26372'	Expt41_2007_Langdon	4628.74277718
'2ND26372'	CAP2_2007_BozemanDry	6756.72
'2ND26372'	CAP2_2007_BozemanIrr	7735.66
'2ND26373'	Expt41_2007_Langdon	4010.04277718
'2ND26373'	CAP2_2007_BozemanDry	6840.35
'2ND26373'	CAP2_2007_BozemanIrr	8889.93
'2ND26374'	Expt41_2007_Langdon	4343.60277718
'2ND26374'	CAP2_2007_BozemanDry	7201.85
'2ND26374'	CAP2_2007_BozemanIrr	7648.58
'2ND26375'	Expt41_2007_Langdon	4166.06277718
'2ND26375'	CAP2_2007_BozemanDry	6350.80
'2ND26375'	CAP2_2007_BozemanIrr	6840.24
'2ND26376'	Expt41_2007_Langdon	4295.18277718
'2ND26376'	CAP2_2007_BozemanDry	6917.68
'2ND26376'	CAP2_2007_BozemanIrr	6916.98
'2ND26377'	Expt41_2007_Langdon	4042.32277718
'2ND26377'	CAP2_2007_BozemanDry	6805.40
'2ND26377'	CAP2_2007_BozemanIrr	7024.14
'2ND26378'	Expt41_2007_Langdon	3337.54277718
'2ND26378'	CAP2_2007_BozemanDry	7011.65
'2ND26378'	CAP2_2007_BozemanIrr	7749.61
'2ND26378'	CAPWUE_2011_Huntley	2633.01
'2ND26378'	CAPWUE_2011_HighN_Bozeman	5949.29
'2ND26378'	CAPWUE_2011_LowN_Bozeman	5361.62
'2ND26378'	CAPWUE_2012_HighN_Bozeman	4922
'2ND26378'	CAPWUE_2012_Huntley	3005
'2ND26378'	CAPWUE_2012_LowN_Bozeman	1881
'2ND26378'	SP2-NormN_2011_Crookston	5470.79
'2ND26378'	CAPWUE_2012_NormN-Irr_Aberdeen	5725.49999999999
'2ND26378'	CAPWUE_2012_LowN-Irr_Aberdeen	6186.99999999999
'2ND26378'	CAPWUE_2012_NormN-Dry_Aberdeen	3222
'2ND26378'	CAPWUE_2013_LowN_Bozeman	5891.4927
'2ND26378'	CAPWUE_2013_HighN_Bozeman	6139.5104
'2ND26378'	CAP2Row_Irr_2012_FtCollins	7508.36
'2ND26378'	CAP2Row_Dry_2012_FtCollins	3818.33
'2ND26378'	CAPWUE_2013_NormN-Irr_Aberdeen	7212.97995999999
'2ND26378'	CAPWUE_2013_LowN-Irr_Aberdeen	8003.46496399999
'2ND26378'	CAPWUE_2013_NormN-Dry_Aberdeen	3948.53
'2ND26379'	Expt41_2007_Langdon	3563.50277718
'2ND26379'	CAP2_2007_BozemanDry	6577.72
'2ND26379'	CAP2_2007_BozemanIrr	6739.22
'2ND26380'	Expt41_2007_Langdon	4424.30277718
'2ND26380'	CAP2_2007_BozemanDry	6793.18
'2ND26380'	CAP2_2007_BozemanIrr	7538.41
'2ND26380'	CAPWUE_2011_Huntley	3406.53
'2ND26380'	CAPWUE_2011_HighN_Bozeman	7533.54
'2ND26380'	CAPWUE_2011_LowN_Bozeman	6238.24
'2ND26380'	CAPWUE_2012_HighN_Bozeman	6239
'2ND26380'	CAPWUE_2012_Huntley	4475
'2ND26380'	CAPWUE_2012_LowN_Bozeman	1644
'2ND26380'	SP2-NormN_2011_Crookston	5585.04
'2ND26380'	CAPWUE_2012_NormN-Irr_Aberdeen	6351.99999999999
'2ND26380'	CAPWUE_2012_LowN-Irr_Aberdeen	5914
'2ND26380'	CAPWUE_2012_NormN-Dry_Aberdeen	3007
'2ND26380'	CAPWUE_2013_LowN_Bozeman	7117.9887
'2ND26380'	CAPWUE_2013_HighN_Bozeman	6152.4488
'2ND26380'	CAP2Row_Irr_2012_FtCollins	8019.53
'2ND26380'	CAP2Row_Dry_2012_FtCollins	3918.44
'2ND26380'	CAPWUE_2013_NormN-Irr_Aberdeen	5862.84444700001
'2ND26380'	CAPWUE_2013_LowN-Irr_Aberdeen	4743.78064200002
'2ND26380'	CAPWUE_2013_NormN-Dry_Aberdeen	4114.68
'2ND26381'	Expt41_2007_Langdon	3988.52277718
'2ND26381'	CAP2_2007_BozemanDry	6896.89
'2ND26381'	CAP2_2007_BozemanIrr	7156.07
'2ND26382'	Expt41_2007_Langdon	3278.36277718
'2ND26382'	CAP2_2007_BozemanDry	5665.34
'2ND26382'	CAP2_2007_BozemanIrr	6123.12
'2ND26382'	CAPWUE_2011_Huntley	3113.76
'2ND26382'	CAPWUE_2011_HighN_Bozeman	5775.81
'2ND26382'	CAPWUE_2011_LowN_Bozeman	6283.65
'2ND26382'	CAPWUE_2012_HighN_Bozeman	6106
'2ND26382'	CAPWUE_2012_Huntley	3979
'2ND26382'	CAPWUE_2012_LowN_Bozeman	1510
'2ND26382'	SP2-NormN_2011_Crookston	5430.46
'2ND26382'	CAPWUE_2012_NormN-Irr_Aberdeen	6169.50000000001
'2ND26382'	CAPWUE_2012_LowN-Irr_Aberdeen	6321.00000000001
'2ND26382'	CAPWUE_2012_NormN-Dry_Aberdeen	2363
'2ND26382'	CAPWUE_2013_LowN_Bozeman	5128.7655
'2ND26382'	CAPWUE_2013_HighN_Bozeman	5304.2648
'2ND26382'	CAP2Row_Irr_2012_FtCollins	7790.14
'2ND26382'	CAP2Row_Dry_2012_FtCollins	3596.02
'2ND26382'	CAPWUE_2013_NormN-Irr_Aberdeen	6193.90375650001
'2ND26382'	CAPWUE_2013_LowN-Irr_Aberdeen	7030.349409
'2ND26382'	CAPWUE_2013_NormN-Dry_Aberdeen	4183.10
'2ND26383'	Expt41_2007_Langdon	3590.40277718
'2ND26383'	CAP2_2007_BozemanDry	7326.78
'2ND26383'	CAP2_2007_BozemanIrr	9125.58
'2ND26383'	CAPWUE_2011_Huntley	2769.04
'2ND26383'	CAPWUE_2011_HighN_Bozeman	7563.68
'2ND26383'	CAPWUE_2011_LowN_Bozeman	7241.67
'2ND26383'	CAPWUE_2012_HighN_Bozeman	4631
'2ND26383'	CAPWUE_2012_Huntley	2936
'2ND26383'	CAPWUE_2012_LowN_Bozeman	1834
'2ND26383'	SP2-NormN_2011_Crookston	5222.12
'2ND26383'	CAPWUE_2012_NormN-Irr_Aberdeen	6727
'2ND26383'	CAPWUE_2012_LowN-Irr_Aberdeen	6629.00000000001
'2ND26383'	CAPWUE_2012_NormN-Dry_Aberdeen	3939
'2ND26383'	CAPWUE_2013_LowN_Bozeman	7334.5419
'2ND26383'	CAPWUE_2013_HighN_Bozeman	5854.8656
'2ND26383'	CAP2Row_Irr_2012_FtCollins	6449.38
'2ND26383'	CAP2Row_Dry_2012_FtCollins	4036.52
'2ND26383'	CAPWUE_2013_NormN-Irr_Aberdeen	8401.0373685
'2ND26383'	CAPWUE_2013_LowN-Irr_Aberdeen	7641.68201499999
'2ND26383'	CAPWUE_2013_NormN-Dry_Aberdeen	3645.55
'2ND26384'	Expt41_2007_Langdon	5107.56277718
'2ND26384'	CAP2_2007_BozemanDry	7992.09
'2ND26384'	CAP2_2007_BozemanIrr	8034.42
'2ND26385'	Expt41_2007_Langdon	5112.94277718
'2ND26385'	CAP2_2007_BozemanDry	6918.54
'2ND26385'	CAP2_2007_BozemanIrr	6705.03
'2ND26386'	Expt41_2007_Langdon	3832.50277718
'2ND26386'	CAP2_2007_BozemanDry	6883.11
'2ND26386'	CAP2_2007_BozemanIrr	6141.38
'2ND26387'	Expt41_2007_Langdon	3595.78277718
'2ND26387'	CAP2_2007_BozemanDry	6663.88
'2ND26387'	CAP2_2007_BozemanIrr	6238.63
'2ND26388'	Expt41_2007_Langdon	3993.90277718
'2ND26388'	CAP2_2007_BozemanDry	7223.28
'2ND26388'	CAP2_2007_BozemanIrr	7511.70
'2ND26389'	Expt41_2007_Langdon	3520.46277718
'2ND26389'	CAP2_2007_BozemanDry	6621.02
'2ND26389'	CAP2_2007_BozemanIrr	6228.61
'2ND26389'	CAPWUE_2011_Huntley	2921.35
'2ND26389'	CAPWUE_2011_HighN_Bozeman	5481.38
'2ND26389'	CAPWUE_2011_LowN_Bozeman	5404.03
'2ND26389'	CAPWUE_2012_HighN_Bozeman	4762
'2ND26389'	CAPWUE_2012_Huntley	3874
'2ND26389'	CAPWUE_2012_LowN_Bozeman	1698
'2ND26389'	SP2-NormN_2011_Crookston	6404.99
'2ND26389'	CAPWUE_2012_NormN-Irr_Aberdeen	5329.00000000001
'2ND26389'	CAPWUE_2012_LowN-Irr_Aberdeen	5109.00000000001
'2ND26389'	CAPWUE_2012_NormN-Dry_Aberdeen	1611
'2ND26389'	CAPWUE_2013_LowN_Bozeman	4686.0771
'2ND26389'	CAPWUE_2013_HighN_Bozeman	4736.4128
'2ND26389'	CAP2Row_Irr_2012_FtCollins	7452.42
'2ND26389'	CAP2Row_Dry_2012_FtCollins	2330.32
'2ND26389'	CAPWUE_2013_NormN-Irr_Aberdeen	5002.85152900002
'2ND26389'	CAPWUE_2013_LowN-Irr_Aberdeen	4110.34755399996
'2ND26389'	CAPWUE_2013_NormN-Dry_Aberdeen	3068.91
'2ND26390'	Expt41_2007_Langdon	3913.20277718
'2ND26390'	CAP2_2007_BozemanDry	6272.12
'2ND26390'	CAP2_2007_BozemanIrr	6256.94
'2ND26391'	Expt41_2007_Langdon	3827.12277718
'2ND26391'	CAP2_2007_BozemanDry	6661.73
'2ND26391'	CAP2_2007_BozemanIrr	6934.48
'2ND26392'	Expt41_2007_Langdon	3821.74277718
'2ND26392'	CAP2_2007_BozemanDry	7148.59
'2ND26392'	CAP2_2007_BozemanIrr	7896.46
'2ND26393'	Expt41_2007_Langdon	3429.00277718
'2ND26393'	CAP2_2007_BozemanDry	7922.36
'2ND26393'	CAP2_2007_BozemanIrr	7790.86
'2ND26394'	Expt41_2007_Langdon	4139.16277718
'2ND26394'	CAP2_2007_BozemanDry	7225.22
'2ND26394'	CAP2_2007_BozemanIrr	7381.38
'2ND26394'	CAPWUE_2011_Huntley	3265.98
'2ND26394'	CAPWUE_2011_HighN_Bozeman	6747.28
'2ND26394'	CAPWUE_2011_LowN_Bozeman	5492.71
'2ND26394'	CAPWUE_2012_HighN_Bozeman	5766
'2ND26394'	CAPWUE_2012_Huntley	3269
'2ND26394'	CAPWUE_2012_LowN_Bozeman	2209
'2ND26394'	SP2-NormN_2011_Crookston	5289.32
'2ND26394'	CAPWUE_2012_NormN-Irr_Aberdeen	4841.5
'2ND26394'	CAPWUE_2012_LowN-Irr_Aberdeen	4794
'2ND26394'	CAPWUE_2012_NormN-Dry_Aberdeen	2040
'2ND26394'	CAPWUE_2013_LowN_Bozeman	5674.9395
'2ND26394'	CAPWUE_2013_HighN_Bozeman	6564.0816
'2ND26394'	CAP2Row_Irr_2012_FtCollins	7405.10
'2ND26394'	CAP2Row_Dry_2012_FtCollins	3499.03
'2ND26394'	CAPWUE_2013_NormN-Irr_Aberdeen	6986.89304949999
'2ND26394'	CAPWUE_2013_LowN-Irr_Aberdeen	7002.635795
'2ND26394'	CAPWUE_2013_NormN-Dry_Aberdeen	3371.89
'2ND26395'	Expt41_2007_Langdon	3687.24277718
'2ND26395'	CAP2_2007_BozemanDry	5551.23
'2ND26395'	CAP2_2007_BozemanIrr	6050.37
'2ND26396'	Expt41_2007_Langdon	3687.24277718
'2ND26396'	CAP2_2007_BozemanDry	6764.96
'2ND26396'	CAP2_2007_BozemanIrr	6788.33
'2ND26397'	Expt41_2007_Langdon	4074.60277718
'2ND26397'	CAP2_2007_BozemanDry	7660.16
'2ND26397'	CAP2_2007_BozemanIrr	8053.75
'2ND26398'	Expt41_2007_Langdon	3967.00277718
'2ND26398'	CAP2_2007_BozemanDry	6569.38
'2ND26398'	CAP2_2007_BozemanIrr	6636.47
'2ND26399'	Expt41_2007_Langdon	3934.72277718
'2ND26399'	CAP2_2007_BozemanDry	6536.04
'2ND26399'	CAP2_2007_BozemanIrr	7665.92
'05WA-351.2'	CAP1_2007_Genesee	3380
'05WA-351.2'	CAP1_2007_Pullman	5927
'05WA-351.2'	CAP2_2007_BozemanDry	7814.23
'05WA-351.2'	CAP2_2007_BozemanIrr	9497.74
'05WA-302.73'	CAP1_2007_Genesee	2397
'05WA-302.73'	CAP1_2007_Pullman	5790
'05WA-302.73'	CAP2_2007_BozemanDry	8341.96
'05WA-302.73'	CAP2_2007_BozemanIrr	8563.93
'05WA-319.12'	CAP1_2007_Genesee	2347
'05WA-319.12'	CAP1_2007_Pullman	4524
'05WA-319.12'	CAP2_2007_BozemanDry	6361.41
'05WA-319.12'	CAP2_2007_BozemanIrr	7012.67
'05WA-319.12'	CAPWUE_2011_Huntley	2693.90
'05WA-319.12'	CAPWUE_2011_HighN_Bozeman	6100.81
'05WA-319.12'	CAPWUE_2011_LowN_Bozeman	6431.17
'05WA-319.12'	CAPWUE_2012_HighN_Bozeman	4642
'05WA-319.12'	CAPWUE_2012_Huntley	3420
'05WA-319.12'	CAPWUE_2012_LowN_Bozeman	1594
'05WA-319.12'	SP2-NormN_2011_Crookston	5598.48
'05WA-319.12'	CAPWUE_2012_NormN-Irr_Aberdeen	5679.00000000003
'05WA-319.12'	CAPWUE_2012_LowN-Irr_Aberdeen	7013.00000000001
'05WA-319.12'	CAPWUE_2012_NormN-Dry_Aberdeen	3658
'05WA-319.12'	CAPWUE_2013_LowN_Bozeman	4521.7458
'05WA-319.12'	CAPWUE_2013_HighN_Bozeman	5592.7432
'05WA-319.12'	CAP2Row_Irr_2012_FtCollins	6805.74
'05WA-319.12'	CAP2Row_Dry_2012_FtCollins	4288.79
'05WA-319.12'	CAPWUE_2013_NormN-Irr_Aberdeen	6819.90280150001
'05WA-319.12'	CAPWUE_2013_LowN-Irr_Aberdeen	6953.74092099999
'05WA-319.12'	CAPWUE_2013_NormN-Dry_Aberdeen	2863.66
'05WA-368.14'	CAP1_2007_Genesee	2847
'05WA-368.14'	CAP1_2007_Pullman	5654
'05WA-368.14'	CAP2_2007_BozemanDry	7575.56
'05WA-368.14'	CAP2_2007_BozemanIrr	9877.81
'05WA-362.22'	CAP1_2007_Genesee	3166
'05WA-362.22'	CAP1_2007_Pullman	5184
'05WA-362.22'	CAP2_2007_BozemanDry	5154.41
'05WA-362.22'	CAP2_2007_BozemanIrr	5837.88
'05WA-303.6'	CAP1_2007_Genesee	2745
'05WA-303.6'	CAP1_2007_Pullman	5480
'05WA-303.6'	CAP2_2007_BozemanDry	8894.94
'05WA-303.6'	CAP2_2007_BozemanIrr	9293.54
'05WA-303.6'	CAPWUE_2011_Huntley	3634.61
'05WA-303.6'	CAPWUE_2011_HighN_Bozeman	8539.05
'05WA-303.6'	CAPWUE_2011_LowN_Bozeman	7563.20
'05WA-303.6'	CAPWUE_2012_HighN_Bozeman	5791
'05WA-303.6'	CAPWUE_2012_Huntley	4415
'05WA-303.6'	CAPWUE_2012_LowN_Bozeman	2222
'05WA-303.6'	SP2-NormN_2011_Crookston	5484.23
'05WA-303.6'	CAPWUE_2012_NormN-Irr_Aberdeen	7374.50000000002
'05WA-303.6'	CAPWUE_2012_LowN-Irr_Aberdeen	8203
'05WA-303.6'	CAPWUE_2012_NormN-Dry_Aberdeen	2900
